speaker,sentence,sentence_ons,sentence_off,c1_rel,c2_rel,v1_ons,v1_off,frame,word,vowel,vowel_ipa,c2,place,voicing,num_syl,sentence_duration,rel_rel,v1_duration,c2_clos_duration,speech_rate,speech_rate_c
en13,I'll say 'teebus' this Thursday,203.152336,204.804696,203.59217094832218,203.8110982127446,203.6616594052585,203.7654049356029,We'll say '{word}' this Friday,teebus,ee,iː,b,labial,voiced,di,1.6523600000000158,218.92726442243315,103.74553034441192,45.69327714170868,4.2363649567890365,-0.0637143075522335
en13,I'll say 'terb' this Thursday,206.030023,207.589977,206.4949916953168,206.81518530108244,206.5740147638618,206.760023,We'll say '{word}' this Friday,terb,er,əː,b,labial,voiced,mono,1.5599540000000047,320.19360576563827,186.00823613817852,55.16230108244713,3.8462672617269367,-0.4538120026143333
en13,You'll say 'teepus' this Monday,208.72,210.217146,209.19964398528109,209.42761215374244,209.26464099543003,209.35,She'll say '{word}' this Sunday,teepus,ee,iː,p,labial,voiceless,di,1.497146000000015,227.96816846135926,85.35900456996615,77.61215374245012,4.6755627039713765,0.37548343963010655
en13,She'll say 'tarkus' this Sunday,211.414571,213.122724,211.98291144379812,212.25689610020123,212.05549351700884,212.1767959832577,She'll say '{word}' this Sunday,tarkus,ar,ɑː,k,velar,voiceless,di,1.70815300000001,273.9846564031154,121.30246624886354,80.1001169435267,4.09799356380837,-0.20208570053289954
en13,We'll say 'terbus' this Friday,214.275011,216.001146,214.78509792341947,215.04963610947402,214.8502061113378,214.995011,I'll say '{word}' this Thursday,terbus,er,əː,b,labial,voiced,di,1.7261349999999993,264.53818605455126,144.80488866220753,54.62510947401711,4.055302742832978,-0.24477652150829154
en13,You'll say 'teegus' this Monday,217.255011,218.889557,217.73117059611266,217.9766285144861,217.79947179760794,217.92077426385677,They'll say '{word}' this Tuesday,teegus,ee,iː,g,velar,voiced,di,1.6345460000000003,245.45791837343245,121.30246624883512,55.85425062932359,4.282534722179736,-0.017544542161534338
en13,She'll say 'terk' this Sunday,222.45575,224.08665,223.0566174861869,223.3636500863319,223.1340508140557,223.27769847145566,We'll say '{word}' this Friday,terk,er,əː,k,velar,voiceless,mono,1.630899999999997,307.0326001449928,143.64765739995278,85.9516148762225,3.6789502728554857,-0.6211289914857843
en13,We'll say 'terg' this Friday,225.695011,227.116692,226.15303464463906,226.46178677302805,226.24086139165604,226.38131687889157,They'll say '{word}' this Tuesday,terg,er,əː,g,velar,voiced,mono,1.4216810000000066,308.75212838898847,140.4554872355277,80.46989413648475,4.220356043303647,-0.0797232210376233
en13,She'll say 'targus' this Sunday,228.309825,229.993584,228.87243690411674,229.1391559596922,228.9430609603512,229.07393993709337,We'll say '{word}' this Friday,targus,ar,ɑː,g,velar,voiced,di,1.683759000000009,266.7190555754644,130.8789767421672,65.21602259883252,4.1573645634559115,-0.14271470088535843
en13,You'll say 'terg' this Monday,231.210023,232.671695,231.70396260298457,231.986497570672,231.77594601613612,231.93395843927607,They'll say '{word}' this Tuesday,terg,er,əː,g,velar,voiced,mono,1.461671999999993,282.53496768741115,158.0124231399509,52.53913139591759,4.104888100750394,-0.1951911635908763
en13,She'll say 'teeb' this Sunday,233.753239,235.319762,234.33653562988232,234.59214871570026,234.41197828473958,234.5316846659062,You'll say '{word}' this Monday,teeb,ee,iː,b,labial,voiced,mono,1.5665229999999895,255.6130858179415,119.70638116662258,60.46404979406361,3.830138465889132,-0.469940798452138
en13,You'll say 'tarkus' this Monday,236.490023,238.143919,236.9846012494691,237.28756953938998,237.05572381771975,237.19458321987304,She'll say '{word}' this Sunday,tarkus,ar,ɑː,k,velar,voiceless,di,1.6538960000000031,302.96828992086944,138.85940215328674,92.98631951693892,4.2324305760458865,-0.06764868829538351
en13,They'll say 'targus' this Tuesday,239.464989,241.234046,239.92885484203896,240.20224506370147,239.99700907857883,240.142252821061,We'll say '{word}' this Friday,targus,ar,ɑː,g,velar,voiced,di,1.7690570000000037,273.3902216625097,145.24374248216532,59.99224264047598,3.956910376545236,-0.34316888779603394
en13,I'll say 'tarpus' this Thursday,242.404989,244.173959,242.8875217034804,243.15978010941885,242.95571769482515,243.0993653522251,You'll say '{word}' this Monday,tarpus,ar,ɑː,p,labial,voiceless,di,1.768969999999996,272.25840593845874,143.64765739995278,60.41475719374034,3.9571049819951813,-0.3429742823460886
en13,You'll say 'tark' this Monday,245.790023,247.249493,246.28007953423207,246.6047420811052,246.36093627366571,246.530023,I'll say '{word}' this Thursday,tark,ar,ɑː,k,velar,voiceless,mono,1.4594700000000103,324.6625468731281,169.08672633428523,74.71908110520076,4.111081419967493,-0.18899784437377676
en13,They'll say 'tarbus' this Tuesday,248.735011,250.442624,249.21537859880297,249.4866604166148,249.28473138887892,249.42678296119666,She'll say '{word}' this Sunday,tarbus,ar,ɑː,b,labial,voiced,di,1.7076130000000092,271.2818178118255,142.05157231774024,59.87745541813183,4.099289476011228,-0.20078978833004157
en13,I'll say 'targus' this Thursday,251.735011,253.489833,252.2153749536667,252.48197673182787,252.26937810799222,252.41941010572106,We'll say '{word}' this Friday,targus,ar,ɑː,g,velar,voiced,di,1.7548220000000185,266.60177816117425,150.03199772883136,62.56662610681474,3.9890085718095203,-0.3110706925317497
en13,We'll say 'targus' this Friday,254.72,256.460381,255.20696640507998,255.4804076659801,255.27490063256818,255.42014437505034,We'll say '{word}' this Friday,targus,ar,ɑː,g,velar,voiced,di,1.740380999999985,273.441260900114,145.24374248216532,60.26329092975402,4.022107802831713,-0.27797146150955676
en13,They'll say 'teeg' this Tuesday,257.844989,259.46038,258.3257696273562,258.58976724908456,258.4029347291705,258.5401980462415,She'll say '{word}' this Sunday,teeg,ee,iː,g,velar,voiced,mono,1.6153909999999883,263.9976217283788,137.26331707101735,49.569202843031235,3.714271034071654,-0.5858082302696159
en13,She'll say 'tark' this Sunday,260.710023,262.317342,261.24503592362396,261.5720765907476,261.32466622749143,261.490023,I'll say '{word}' this Thursday,tark,ar,ɑː,k,velar,voiceless,mono,1.6073190000000181,327.0406671236401,165.3567725085736,82.05359074759144,3.7329242048404407,-0.5671550595008292
en13,They'll say 'terp' this Tuesday,263.62,265.154966,264.0941697091297,264.3780423044709,264.1667938424773,264.294480649055,She'll say '{word}' this Sunday,terp,er,əː,p,labial,voiceless,mono,1.5349659999999972,283.8725953412222,127.68680657768527,83.56165541590599,3.9088813693593285,-0.39119789498194146
en13,I'll say 'teeg' this Thursday,266.519057,268.207421,266.9785061328416,267.2664775172529,267.05414616183367,267.207370329727,She'll say '{word}' this Sunday,teeg,ee,iː,g,velar,voiced,mono,1.6883640000000355,287.9713844113212,153.22416789331328,59.107187525910376,3.5537360427016176,-0.7463432216396524
en13,They'll say 'terkus' this Tuesday,269.494974,271.306132,269.96690035852515,270.2827516981147,270.05408582918346,270.19932957166566,I'll say '{word}' this Thursday,terkus,er,əː,k,velar,voiceless,di,1.8111579999999776,315.8513395895284,145.24374248219374,83.42212644902247,3.8649306134528776,-0.4351486508883924
en13,I'll say 'teek' this Thursday,272.415011,274.001081,272.8821335244723,273.1393646288192,272.9583271818586,273.04451577629857,You'll say '{word}' this Monday,teek,ee,iː,k,velar,voiceless,mono,1.5860700000000065,257.2311043468858,86.18859443998872,94.84885252061304,3.782935179405685,-0.5171440849355848
en13,We'll say 'teegus' this Friday,275.181338,276.820822,275.6511638829785,275.86861967740293,275.7166637705894,275.81721713076934,They'll say '{word}' this Tuesday,teegus,ee,iː,g,velar,voiced,di,1.6394840000000386,217.4557944244384,100.55336017995842,51.40254663359656,4.269636056222467,-0.030443208118803078
en13,She'll say 'teek' this Sunday,278.048289,279.570957,278.61927043850164,278.8612033913363,278.69618140203954,278.78236999647953,You'll say '{word}' this Monday,teek,ee,iː,k,velar,voiceless,mono,1.5226680000000101,241.93295283464522,86.18859443998872,78.83339485675833,3.9404518910228363,-0.35962737331843364
en13,We'll say 'teeb' this Friday,280.734046,282.287694,281.2489914076245,281.5259840788525,281.3171878834405,281.44647077510047,You'll say '{word}' this Monday,teeb,ee,iː,b,labial,voiced,mono,1.5536480000000097,276.9926712280153,129.28289165995466,79.51330375203725,3.861878623729418,-0.43820064061185215
en13,I'll say 'terp' this Thursday,283.53002300000003,285.053154,283.9678266602825,284.24331977895383,284.0345537009785,284.180023,She'll say '{word}' this Sunday,terp,er,əː,p,labial,voiceless,mono,1.523130999999978,275.49311867130655,145.4692990214994,63.296778953827015,3.9392540759790764,-0.36082518836219357
en13,She'll say 'terb' this Sunday,286.272038,287.761307,286.79618328537407,287.060938277702,286.8683669392602,287.01201459666015,We'll say '{word}' this Friday,terb,er,əː,b,labial,voiced,mono,1.4892689999999789,264.7549923279371,143.64765739992436,48.92368104185607,4.02882219397576,-0.27125707036551017
en13,We'll say 'tarbus' this Friday,289.120045,290.785964,289.6188666364325,289.87991985596256,289.6876219221496,289.820045,She'll say '{word}' this Sunday,tarbus,ar,ɑː,b,labial,voiced,di,1.665918999999974,261.0532195300834,132.4230778503761,59.874855962561924,4.201884965595632,-0.09819429874563834
en13,They'll say 'terbus' this Tuesday,291.964989,293.721585,292.4511422986001,292.7174292955751,292.5246204494723,292.654989,I'll say '{word}' this Thursday,terbus,er,əː,b,labial,voiced,di,1.7565960000000018,266.2869969749977,130.3685505276917,62.44029557507247,3.9849800409428195,-0.3150992233984504
en13,You'll say 'tarp' this Monday,294.92,296.309567,295.3815894322358,295.6284675852385,295.4605232238811,295.5706530945544,They'll say '{word}' this Tuesday,tarp,ar,ɑː,p,labial,voiceless,mono,1.3895669999999996,246.87815300273996,110.1298706732905,57.81449068410893,4.317891832491705,0.017812568150435304
en13,We'll say 'tergus' this Friday,297.28,298.882658,297.73110987326777,297.95923798661624,297.8,297.91459491198765,You'll say '{word}' this Monday,tergus,er,əː,g,velar,voiced,di,1.6026580000000195,228.12811334847538,114.59491198763772,44.643074628595514,4.3677440851385105,0.06766482079724057
en13,I'll say 'teep' this Thursday,300.264632,301.710983,300.7096213067076,300.9477826930299,300.78957929223753,300.8661913761842,I'll say '{word}' this Thursday,teep,ee,iː,p,labial,voiceless,mono,1.4463509999999928,238.16138632230377,76.61208394665664,81.5913168457314,4.148370623728286,-0.15170864061298417
en13,We'll say 'terpus' this Friday,302.950023,304.564989,303.391793775663,303.6349357477703,303.4598571592883,303.57477528520826,They'll say '{word}' this Tuesday,terpus,er,əː,p,labial,voiceless,di,1.614966000000038,243.1419721073098,114.91812591998496,60.16046256206664,4.334456576794703,0.03437731245343301
en13,We'll say 'tarb' this Friday,305.765526,307.181835,306.20984263390574,306.51046655018223,306.2974636800615,306.44909176287257,I'll say '{word}' this Thursday,tarb,ar,ɑː,b,labial,voiced,mono,1.4163089999999556,300.62391627649276,151.6280828110439,61.37478730965995,4.236363674876166,-0.06371558946510358
en13,I'll say 'terg' this Thursday,308.490023,309.967241,308.93139639039265,309.19894350002437,308.99507536428575,309.1498956172612,They'll say '{word}' this Tuesday,terg,er,əː,g,velar,voiced,mono,1.4772179999999935,267.547109631721,154.82025297546897,49.047882763147754,4.061688931491511,-0.2383903328497592
en13,I'll say 'tarkus' this Thursday,311.260045,313.007223,311.7266019797018,311.99658393624117,311.79464300412,311.930045,She'll say '{word}' this Sunday,tarkus,ar,ɑː,k,velar,voiceless,di,1.7471780000000194,269.9819565393682,135.40199587998814,66.53893624115881,4.006460704061018,-0.2936185602802519
en13,They'll say 'teeb' this Tuesday,314.450023,315.968595,314.91374827284704,315.16052089928326,314.9955558113127,315.120023,You'll say '{word}' this Monday,teeb,ee,iː,b,labial,voiced,mono,1.518572000000006,246.77262643621134,124.46718868727658,40.497899283252536,3.9510803570722866,-0.3489989072689834
en13,We'll say 'teepus' this Friday,317.370023,319.036935,317.85894966238186,318.09232599116865,317.9358460994165,318.01405426844536,She'll say '{word}' this Sunday,teepus,ee,iː,p,labial,voiceless,di,1.6669120000000248,233.3763287867896,78.20816902886918,78.27172272328653,4.199381850991472,-0.1006974133497982
en13,You'll say 'tarbus' this Monday,320.255011,321.899594,320.74276718497254,321.0270078746244,320.8225973064459,320.965011,She'll say '{word}' this Sunday,tarbus,ar,ɑː,b,labial,voiced,di,1.6445829999999546,284.240689651881,142.41369355409006,61.99687462441261,4.256398126455274,-0.04368113788599626
en13,She'll say 'terpus' this Sunday,323.079851,324.788597,323.64066891009213,323.8874173730009,323.71187278105396,323.82040656664503,They'll say '{word}' this Tuesday,terpus,er,əː,p,labial,voiceless,di,1.7087459999999624,246.7484629087835,108.53378559107796,67.01080635588141,4.096571403824884,-0.20350786051638625
en13,I'll say 'terpus' this Thursday,326.050399,327.715635,326.4775187154439,326.735902405561,326.55154291871935,326.6536923639815,They'll say '{word}' this Tuesday,terpus,er,əː,p,labial,voiceless,di,1.665235999999993,258.3836901170571,102.14944526217096,82.210041579458,4.2036083774312045,-0.09647088691006545
en13,You'll say 'terb' this Monday,329.5,330.893112,329.958989006924,330.2202604622808,330.0279243047974,330.16,We'll say '{word}' this Friday,terb,er,əː,b,labial,voiced,mono,1.3931119999999737,261.2714553567912,132.07569520261586,60.2604622807803,4.306904254647231,0.006824990305960732
en13,She'll say 'terbus' this Sunday,331.996116,333.687102,332.52978947143987,332.78761801848253,332.5986437844235,332.73590710149455,I'll say '{word}' this Thursday,terbus,er,əː,b,labial,voiced,di,1.6909860000000094,257.82854704266356,137.2633170710742,51.71091698798591,4.139596661356133,-0.1604826029851374
en13,She'll say 'teep' this Sunday,335.043325,336.553725,335.58015151498245,335.8402182847607,335.65737831990475,335.7531434248381,I'll say '{word}' this Thursday,teep,ee,iː,p,labial,voiceless,mono,1.5104000000000042,260.0667697782342,95.7651049333208,87.074859922609,3.972457627118633,-0.32762163722263704
en13,They'll say 'teegus' this Tuesday,337.755011,339.455011,338.21584226065943,338.4483301165805,338.2821044124152,338.3874460278418,They'll say '{word}' this Tuesday,teegus,ee,iː,g,velar,voiced,di,1.6999999999999886,232.4878559210788,105.34161542659604,60.88408873870321,4.1176470588235565,-0.18243220551771344
en13,You'll say 'terk' this Monday,340.675011,342.072099,341.1384269471285,341.42482105155955,341.21208349718165,341.36211549491054,We'll say '{word}' this Friday,terk,er,əː,k,velar,voiceless,mono,1.3970879999999966,286.3941044310536,150.0319977288882,62.70555664900712,4.294647151790019,-0.005432112551250867
en13,You'll say 'teebus' this Monday,343.215011,344.72875,343.6881291954141,343.9103534321993,343.75846095902267,343.855011,We'll say '{word}' this Friday,teebus,ee,iː,b,labial,voiced,di,1.5137389999999868,222.22423678522318,96.5500409773199,55.342432199324776,4.624311060229049,0.32423179588777895
en13,She'll say 'targ' this Sunday,345.836046,347.331276,346.38634954572376,346.69545395299264,346.46060061858316,346.62818955221644,You'll say '{word}' this Monday,targ,ar,ɑː,g,velar,voiced,mono,1.4952299999999923,309.104407268876,167.58893363328298,67.264400776196,4.012760578640096,-0.287318685701174
en13,They'll say 'tergus' this Tuesday,348.563035,350.241146,349.09331322762466,349.328526204982,349.1546930624735,349.2743994436401,You'll say '{word}' this Monday,tergus,er,əː,g,velar,voiced,di,1.6781110000000012,235.21297735732105,119.70638116662258,54.12676134187677,4.171356960296426,-0.1287223040448442
